Billing Period Start,Billing Period End,Work Item Key,Work Item Type,Service Date,Property Key,Client,Work Category,Worker Key,Default Worker Key,Assignment Overridden,Approved Client Price,Approved Worker Price,Cost,Business Income,Pricing Status,Price Approved At,Worker Price Overridden,Ready For Billing,No Payment,Public Holiday Flag,Source File
2026-07-06,2026-07-19,WI-0484,Job,2026-07-09,PROP-15C4B2C1,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0485,Job,2026-07-09,PROP-7BD057D4,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,40.00,0.00,26.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0486,Job,2026-07-09,PROP-43D9B9CC,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,100.00,67.50,0.00,32.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0487,Job,2026-07-10,PROP-BFCFD3F1,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0488,Job,2026-07-10,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0489,Job,2026-07-10,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0490,Job,2026-07-10,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0491,Job,2026-07-10,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0492,Job,2026-07-11,PROP-2A4ECCC4,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,74.50,50.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0493,Job,2026-07-11,PROP-5743DAA0,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,65.50,35.00,0.00,30.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0494,Job,2026-07-12,PROP-FC154A3F,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0495,Job,2026-07-12,PROP-8F424ACA,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0496,Job,2026-07-12,PROP-0617E567,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0497,Job,2026-07-12,PROP-1C7EBE9E,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0498,Job,2026-07-12,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0499,Job,2026-07-12,PROP-167D930B,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,59.50,45.00,0.00,14.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0500,Job,2026-07-12,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0501,Job,2026-07-12,PROP-7BD057D4,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,40.00,0.00,26.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0502,Job,2026-07-12,PROP-BFCFD3F1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0503,Job,2026-07-13,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0504,Job,2026-07-13,PROP-D3E23651,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0505,Job,2026-07-13,PROP-B594FDA8,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0506,Job,2026-07-13,PROP-6C57A059,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0507,Job,2026-07-13,PROP-15C4B2C1,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0508,Job,2026-07-13,PROP-5743DAA0,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,86.50,45.00,0.00,41.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0509,Job,2026-07-14,PROP-60C27B2C,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,62.50,40.00,0.00,22.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0510,Job,2026-07-14,PROP-43D8BE16,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0511,Job,2026-07-15,PROP-430CA5CF,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0512,Job,2026-07-15,PROP-38676AB9,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0513,Job,2026-07-15,PROP-15C4B2C1,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0514,Job,2026-07-15,PROP-F3FD8F46,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0515,Job,2026-07-16,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0516,Job,2026-07-17,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0517,Job,2026-07-17,PROP-1C7EBE9E,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0518,Job,2026-07-17,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0519,Job,2026-07-17,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0520,Job,2026-07-17,PROP-7BD057D4,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,40.00,0.00,26.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0521,Job,2026-07-17,PROP-FC154A3F,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0522,Job,2026-07-18,PROP-D3E23651,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0523,Job,2026-07-18,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0524,Job,2026-07-19,PROP-8F424ACA,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0525,Job,2026-07-19,PROP-38676AB9,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0526,Job,2026-07-19,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0527,Job,2026-07-19,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0528,Job,2026-07-19,PROP-430CA5CF,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0529,Job,2026-07-19,PROP-B594FDA8,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0530,Job,2026-07-19,PROP-CFDA1271,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,40.00,30.00,0.00,10.00,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0531,Job,2026-07-19,PROP-D3E23651,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-06,2026-07-19,WI-0532,Job,2026-07-19,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_08.csv
2026-07-20,2026-08-02,WI-0533,Job,2026-07-20,PROP-167D930B,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,45.00,0.00,14.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0534,Job,2026-07-20,PROP-60C27B2C,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,62.50,40.00,0.00,22.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0535,Job,2026-07-20,PROP-FC154A3F,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0536,Job,2026-07-20,PROP-BFCFD3F1,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0537,Job,2026-07-20,PROP-1C7EBE9E,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0538,Job,2026-07-20,PROP-F3FD8F46,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0539,Job,2026-07-20,PROP-AA45D193,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0540,Job,2026-07-20,PROP-7BD057D4,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,66.50,40.00,0.00,26.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0541,Job,2026-07-20,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0542,Job,2026-07-23,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0543,Job,2026-07-23,PROP-B594FDA8,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0544,Job,2026-07-23,PROP-43D8BE16,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0545,Job,2026-07-24,PROP-FC154A3F,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0546,Job,2026-07-24,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0547,Job,2026-07-24,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0548,Job,2026-07-25,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0549,Job,2026-07-25,PROP-7BD057D4,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0550,Job,2026-07-25,PROP-430CA5CF,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0551,Job,2026-07-26,PROP-FC154A3F,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0552,Job,2026-07-26,PROP-F3FD8F46,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0553,Job,2026-07-26,PROP-38676AB9,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0554,Job,2026-07-26,PROP-BFCFD3F1,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0555,Job,2026-07-26,PROP-AA45D193,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0556,Job,2026-07-26,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0557,Job,2026-07-26,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0558,Job,2026-07-27,PROP-167D930B,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,45.00,0.00,14.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0559,Job,2026-07-27,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0560,Job,2026-07-27,PROP-D3E23651,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0561,Job,2026-07-28,PROP-8F424ACA,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0562,Job,2026-07-28,PROP-43D8BE16,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0563,Job,2026-07-28,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0564,Job,2026-07-28,PROP-430CA5CF,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0565,Job,2026-07-29,PROP-507559B2,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0566,Job,2026-07-30,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0567,Job,2026-07-30,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0568,Job,2026-07-30,PROP-FC154A3F,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0569,Job,2026-07-30,PROP-8F424ACA,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0570,Job,2026-07-30,PROP-D8248E85,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0571,Job,2026-07-31,PROP-B594FDA8,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0572,Job,2026-07-31,PROP-38676AB9,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0573,Job,2026-07-31,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0574,Job,2026-08-01,PROP-60C27B2C,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,68.51,40.00,6.01,22.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0575,Job,2026-08-01,PROP-1C7EBE9E,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0576,Job,2026-08-01,PROP-85C040C1,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0577,Job,2026-08-02,PROP-FC154A3F,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0578,Job,2026-08-02,PROP-167D930B,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,45.00,0.00,14.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0579,Job,2026-08-02,PROP-430CA5CF,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,40.00,0.00,19.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0580,Job,2026-08-02,PROP-BFCFD3F1,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0581,Job,2026-08-02,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0582,Job,2026-08-02,PROP-F75AF396,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0583,Job,2026-08-02,PROP-6C57A059,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-07-20,2026-08-02,WI-0584,Job,2026-08-02,PROP-D8248E85,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_09.csv
2026-08-03,2026-08-16,WI-0585,Job,2026-08-03,PROP-8F424ACA,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0586,Job,2026-08-03,PROP-2A4ECCC4,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,74.50,50.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0587,Job,2026-08-03,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0588,Job,2026-08-03,PROP-38676AB9,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0589,Job,2026-08-03,PROP-1C7EBE9E,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0590,Job,2026-08-03,PROP-F3FD8F46,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,66.50,45.00,0.00,21.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0591,Job,2026-08-04,PROP-D3E23651,Client 2,Key handling,WRK-99159EBC,WRK-99159EBC,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0592,Job,2026-08-04,PROP-4CDC9771,Client 2,Cleaning,WRK-99159EBC,WRK-99159EBC,false,62.50,40.00,0.00,22.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0593,Job,2026-08-05,PROP-B594FDA8,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0594,Job,2026-08-07,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0595,Job,2026-08-07,PROP-DA79631D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0596,Job,2026-08-08,PROP-4DAF268D,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,52.50,40.00,0.00,12.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0597,Job,2026-08-08,PROP-43D8BE16,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,45.50,35.00,0.00,10.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0598,Job,2026-08-09,PROP-167D930B,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,59.50,45.00,0.00,14.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0599,Job,2026-08-09,PROP-F75AF396,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,55.50,35.00,0.00,20.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0600,Job,2026-08-09,PROP-8F424ACA,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,50.50,35.00,0.00,15.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0601,Job,2026-08-09,PROP-38676AB9,Client 1,Cleaning,WRK-4A0C30E3,WRK-4A0C30E3,false,69.50,45.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_10.csv
2026-08-03,2026-08-16,WI-0602,Job,2026-08-09,PROP-2A4ECCC4,Client 1,Key handling,WRK-4A0C30E3,WRK-4A0C30E3,false,74.50,50.00,0.00,24.50,quoted,,false,true,false,false,jobs_period_10.csv
